Unnamed: 0,geometry,name,place_id,rating,types,vicinity,cords,reviewers
676,"{'location': {'lat': 44.8040516, 'lng': 10.3376531}, 'viewport': {'northeast': {'lat': 44.80542417989273, 'lng': 10.33907002989272}, 'southwest': {'lat': 44.80272452010728, 'lng': 10.33637037010728}}}",Ristorante - Pizzeria Africa Due,ChIJgVytadtqgEcRNLIaD4QaLmo,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Viale Mentana, 80, Parma","44.804052,10.337653","['Dominik', 'Vesic', 'Sha', 'Mone', 'Bruno', 'Scatozza', 'Javi', 'Albaladejo', 'florian', 'rea']"
677,"{'location': {'lat': 44.79849859999999, 'lng': 10.3398246}, 'viewport': {'northeast': {'lat': 44.79991402989272, 'lng': 10.34122012989272}, 'southwest': {'lat': 44.79721437010728, 'lng': 10.33852047010728}}}",Ristorante Pizzeria Don Alfonso,ChIJCe4TyttqgEcRznHazxC0WaE,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Vicino al Barilla Center, Via Emilia Est, 1, Parma","44.798499,10.339825","['Željko', 'Markovic', 'Kevin', 'Stoneham', 'Gabriele', 'Leoni', 'Sergiu', 'Vacarciuc', 'Anna', 'Shelest']"
678,"{'location': {'lat': 44.798007, 'lng': 10.3154652}, 'viewport': {'northeast': {'lat': 44.79936942989272, 'lng': 10.31684357989272}, 'southwest': {'lat': 44.79666977010727, 'lng': 10.31414392010728}}}",Muxar Pizza,ChIJm4n7RfxqgEcRj82KYct_yVE,4.3,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Viale dei Mille, 28, Parma","44.798007,10.315465","['Jonathan', 'Havercroft', 'Yanina', 'Protskaya', 'R', 'Trowbridge', 'Alessandro', 'Codenotti', 'mario', 'martinelli']"
679,"{'location': {'lat': 44.8003562, 'lng': 10.3218806}, 'viewport': {'northeast': {'lat': 44.80172412989272, 'lng': 10.32318872989272}, 'southwest': {'lat': 44.79902447010728, 'lng': 10.32048907010728}}}",Perri Pizza,ChIJV4-n6uRqgEcRLFGDJHJVhCE,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Str. Nino Bixio, 56, Parma","44.800356,10.321881","['Leonardo', 'Spagnoli', 'Barbara811b', 'M', 'Francesco', 'Scarfò', 'carolina', 'capone', 'Matt', 'Giustizieri']"
680,"{'location': {'lat': 44.8015055, 'lng': 10.3255043}, 'viewport': {'northeast': {'lat': 44.80284882989272, 'lng': 10.32688327989272}, 'southwest': {'lat': 44.80014917010728, 'lng': 10.32418362010728}}}",Magnosfera,ChIJwU23zuVqgEcRLukLXHjUKMU,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Guglielmo Oberdan, 7, Parma","44.801505,10.325504","['Christian', 'B.', 'Federico', 'Andreini', 'Cami', 'A']"
681,"{'location': {'lat': 44.79643069999999, 'lng': 10.3141381}, 'viewport': {'northeast': {'lat': 44.79786302989272, 'lng': 10.31554107989272}, 'southwest': {'lat': 44.79516337010727, 'lng': 10.31284142010728}}}",Pizzeria Al Volo Parma,ChIJY7-h3P1qgEcRjVScV3g_C_4,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Volturno, 16, Parma","44.796431,10.314138","['Eva', 'Daka', 'Ettore', 'Viani', 'arted', 'teddy']"
682,"{'location': {'lat': 44.7949237, 'lng': 10.3356993}, 'viewport': {'northeast': {'lat': 44.79626062989271, 'lng': 10.33717042989272}, 'southwest': {'lat': 44.79356097010727, 'lng': 10.33447077010728}}}",Pizzeria il Duca,ChIJo5Loq9hqgEcRIV3MhAVlaNI,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Viale Duca Alessandro, 9, Parma","44.794924,10.335699","['Andrea', 'Maberto', 'Cristina', 'Zinelli', 'Germano', 'Greco', 'ANTONIO', 'CAMPOLI', 'panico', '04']"
683,"{'location': {'lat': 44.803804, 'lng': 10.3168363}, 'viewport': {'northeast': {'lat': 44.80515382989273, 'lng': 10.31818612989272}, 'southwest': {'lat': 44.80245417010729, 'lng': 10.31548647010728}}}",Carpe Diem,ChIJB8sXDvpqgEcRPIn6L--fU_Q,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via M. D'azeglio, 69, Parma","44.803804,10.316836","['Thaer', 'Hwiety', 'nour', 'sleiman', 'Hytm', 'bmd', 'Borja', 'Carballosa', 'Fabio', 'Losito']"
684,"{'location': {'lat': 44.7940113, 'lng': 10.3133216}, 'viewport': {'northeast': {'lat': 44.79530867989273, 'lng': 10.31471957989272}, 'southwest': {'lat': 44.79260902010728, 'lng': 10.31201992010728}}}",Pizza Fantasy di Rossi Alfredo,ChIJd9z4PwJrgEcRwnSM9oCGMt8,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via la Spezia, 57, Parma","44.794011,10.313322","['umberto', 'rubicone', 'marco', 'grimaldi', 'Achille', ""D'Aniello"", 'Marco', 'Balestra', 'Mariangela', 'Vecere']"
685,"{'location': {'lat': 44.80115, 'lng': 10.31716}, 'viewport': {'northeast': {'lat': 44.80237017989272, 'lng': 10.31937325}, 'southwest': {'lat': 44.79967052010728, 'lng': 10.31642225}}}",La Gustosa,ChIJL2kzpPtqgEcR1K-tVnCymV4,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via della Costituente, 18/C, Parma","44.801150,10.317160","['Giorgio', 'Sgroi', 'Vincenzo', 'Maletta', 'Gerardo', 'Mangione']"
686,"{'location': {'lat': 44.8012735, 'lng': 10.3305687}, 'viewport': {'northeast': {'lat': 44.80262397989272, 'lng': 10.33191572989272}, 'southwest': {'lat': 44.79992432010728, 'lng': 10.32921607010728}}}",Antica trattoria ronzoni,ChIJnR58vOdqgEcRrCe5RxxzTE4,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Borgo Bruno Longhi, 3, Parma","44.801274,10.330569","['Oliwia', 'Krupinska', 'Gil', 'Segev', 'Joanne', 'K', 'Elisa', 'Tenggana', 'Erik', 'Peeters']"
687,"{'location': {'lat': 44.8080107, 'lng': 10.3294328}, 'viewport': {'northeast': {'lat': 44.80934577989272, 'lng': 10.33087917989272}, 'southwest': {'lat': 44.80664612010727, 'lng': 10.32817952010728}}}",Fior di Pizza,ChIJjyVQ_OtqgEcRirxbtWqKjlE,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Str. G. Garibaldi, 46, Parma","44.808011,10.329433",['zDanu']
688,"{'location': {'lat': 44.802117, 'lng': 10.3250847}, 'viewport': {'northeast': {'lat': 44.80345587989272, 'lng': 10.32643042989272}, 'southwest': {'lat': 44.80075622010727, 'lng': 10.32373077010728}}}",Lady Pizza,ChIJmedyvOVqgEcRh_-wns-uRHg,3.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Strada Giuseppe Mazzini, 37, Parma","44.802117,10.325085","['Raimonda', 'Kašauskaitė', 'Giovanna', 'Schettino', 'maurizio', 'cirella', 'Simone', 'Pippia', 'Sergio', 'Evola']"
689,"{'location': {'lat': 44.8023231, 'lng': 10.3261959}, 'viewport': {'northeast': {'lat': 44.80367907989272, 'lng': 10.32752252989272}, 'southwest': {'lat': 44.80097942010728, 'lng': 10.32482287010728}}}",La Pizza Da Piero,ChIJxWJe3eVqgEcR4Rua8zf07Fk,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Borgo Basinio Basini, 8, Parma","44.802323,10.326196","['Giacomo', 'Cassi', 'Tiziana', 'Cavalca', 'Lorenzo', 'Buscicchio', 'giorgio', ""dell'anna"", 'Monica', 'Bertoletti']"
690,"{'location': {'lat': 44.802654, 'lng': 10.3352319}, 'viewport': {'northeast': {'lat': 44.80399667989273, 'lng': 10.33659247989272}, 'southwest': {'lat': 44.80129702010728, 'lng': 10.33389282010728}}}",Pizza Saffi Parma,ChIJa-l_08JqgEcR9EKpNEvzbYo,3.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Str. Aurelio Saffi, 40, Parma","44.802654,10.335232","['Simone', 'Deho', 'Alessio', 'Carson', 'Landi', 'Dimbo', 'Rosella', 'Casalini', 'Essen', 'Mercado']"
691,"{'location': {'lat': 44.8027453, 'lng': 10.3217388}, 'viewport': {'northeast': {'lat': 44.80407377989273, 'lng': 10.32307722989272}, 'southwest': {'lat': 44.80137412010728, 'lng': 10.32037757010728}}}",La Valle Dell'Eden,ChIJbzUDSOVqgEcRvpTGtvn3RDk,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Massimo D'Azeglio, 15/A, Parma","44.802745,10.321739","['Danilo', 'Ciardo', 'Luca', 'Patané', 'Ismaila', 'Diallo', 'lamingenius', 'bojang', 'Tudor', 'Haja']"
692,"{'location': {'lat': 44.7998585, 'lng': 10.3214472}, 'viewport': {'northeast': {'lat': 44.80121472989272, 'lng': 10.32278037989272}, 'southwest': {'lat': 44.79851507010727, 'lng': 10.32008072010728}}}",Pizzeria I Due Gatti,ChIJLWerveRqgEcRzKySNkqImN4,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Str. Nino Bixio, 76/a, Parma","44.799858,10.321447","['Jorge', '2040', 'Francesco', 'Agueci', 'Vincenzo', 'Zagardo', 'Francesca', 'Fantoni', 'Sara']"
693,"{'location': {'lat': 44.8092003, 'lng': 10.3295081}, 'viewport': {'northeast': {'lat': 44.81057882989272, 'lng': 10.33088642989272}, 'southwest': {'lat': 44.80787917010728, 'lng': 10.32818677010728}}}",La Botte,ChIJcaG0i-tqgEcRP8Je2Yvos5o,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Monte Altissimo, 4/b, Parma","44.809200,10.329508","['Charles', 'Brossollet', 'Ryszard', 'Laskowski', 'Giacomo', 'the', 'gog', 'isblu', 'Emanuele', 'Cartelli']"
694,"{'location': {'lat': 44.8025806, 'lng': 10.3247962}, 'viewport': {'northeast': {'lat': 44.80393802989271, 'lng': 10.32612452989272}, 'southwest': {'lat': 44.80123837010727, 'lng': 10.32342487010728}}}",Agirò Parma,ChIJW67oj-VqgEcRV0ovgnnbyMU,3.8,"['bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']","Piazza Ghiaia, 45/A, Parma","44.802581,10.324796","['Giorgio', 'Chiacchio', 'loris', 'loris', 'Valentin', 'Mezin', 'massimo', 'paini', 'Gerardo', 'Mangione']"
695,"{'location': {'lat': 44.8035673, 'lng': 10.317286}, 'viewport': {'northeast': {'lat': 44.80494942989272, 'lng': 10.31864717989272}, 'southwest': {'lat': 44.80224977010728, 'lng': 10.31594752010727}}}",Pizzeria d'Asporto Mohamed Mohamed Ali Issa Mohamed,ChIJrambEvpqgEcRjGnW466PEoM,2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Massimo D'Azeglio, 86, Parma","44.803567,10.317286","['Y.', 'S.', 'David', 'Ciuhan', 'Enrico', 'Decc', 'Adrian', 'C.']"
696,"{'location': {'lat': 44.7957579, 'lng': 10.3274531}, 'viewport': {'northeast': {'lat': 44.79709787989272, 'lng': 10.32872007989272}, 'southwest': {'lat': 44.79439822010728, 'lng': 10.32602042010728}}}",Pizzeria pucceria la divina Parma,ChIJC-UbSuBqgEcRU7qH8314yUQ,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Str. Luigi Carlo Farini, 92A, Parma","44.795758,10.327453","['Khaufra', 'Maggini', 'Anna', 'Debellis', 'David', 'Ciuhan', 'pier', 'giuseppe', 'grisolia', 'Alberto', 'Grignaffini']"
697,"{'location': {'lat': 44.8018064, 'lng': 10.3171728}, 'viewport': {'northeast': {'lat': 44.80315127989272, 'lng': 10.31854527989272}, 'southwest': {'lat': 44.80045162010727, 'lng': 10.31584562010728}}}",Pizza d' asporto Mille Capricci,ChIJY6lirftqgEcRLUUYA-k4dLU,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Borgo Pietro Cocconi, 59, Parma","44.801806,10.317173","['icenija', 'PRO']"
698,"{'location': {'lat': 43.8832134, 'lng': 11.0914037}, 'viewport': {'northeast': {'lat': 43.88453502989272, 'lng': 11.09281657989272}, 'southwest': {'lat': 43.88183537010728, 'lng': 11.09011692010728}}}","Pizzeria Ristorante Il Cavallino Rosso ""Da Giovanni""",ChIJc7W9Ea31KhMR9rXMtlkgFeg,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Curtatone, 3, Prato","43.883213,11.091404","['Tyler', 'Hanzel', '云锦', 'Andrea', 'Querci', 'Andrea', 'F.', 'Anna', 'Bartolini']"
699,"{'location': {'lat': 43.879961, 'lng': 11.099938}, 'viewport': {'northeast': {'lat': 43.88131732989272, 'lng': 11.10125882989272}, 'southwest': {'lat': 43.87861767010727, 'lng': 11.09855917010728}}}",Ristorante Pizzeria Lo Scoglio,ChIJPwA50Ub2KhMRm-9SseLbrrM,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giuseppe Verdi, 42, Prato","43.879961,11.099938","['Jessica', 'Gray', 'Vania', 'Seizova', 'Doron', 'Cherry', 'Yuri', 'Zivago', 'Shangnan', 'Shui']"
700,"{'location': {'lat': 43.8766273, 'lng': 11.1016256}, 'viewport': {'northeast': {'lat': 43.87793632989272, 'lng': 11.10294067989272}, 'southwest': {'lat': 43.87523667010728, 'lng': 11.10024102010728}}}",Pizza e bollicine,ChIJDbVuhzj2KhMR_s0VJa4knI4,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Quirico Baldinucci, 3, Prato","43.876627,11.101626","['Patrizia', 'Stiná', 'Mariapia', 'Forlai', 'Carmelo', 'Arena', 'clara', 'o', 'MattexHD', 'FX']"
701,"{'location': {'lat': 43.8782247, 'lng': 11.1014806}, 'viewport': {'northeast': {'lat': 43.87949032989272, 'lng': 11.10282502989272}, 'southwest': {'lat': 43.87679067010727, 'lng': 11.10012537010728}}}",Ristorante Pizzeria Mokhà,ChIJ0d3vbUf2KhMRBHyI1pZCEtA,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza S. Marco, 5, Prato","43.878225,11.101481","['Andre', 'Franco', 'Mengyan', 'L.', 'Jordan', 'Zimmitti', 'Marek', 'Ondera', 'Misha', 'Strunin']"
702,"{'location': {'lat': 43.8887012, 'lng': 11.0943826}, 'viewport': {'northeast': {'lat': 43.89011397989272, 'lng': 11.09560462989272}, 'southwest': {'lat': 43.88741432010728, 'lng': 11.09290497010728}}}",Ristorante Pizzeria Antichi Sapori 100% gluten free,ChIJc36UZl32KhMRsIz3fRAhmHM,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Vincenzo da Filicaia, 40/a, Prato","43.888701,11.094383","['Carlo', 'R.', 'Simona', 'Trella', 'Emiliano', 'Fratini', 'Gl', 'Yf', 'Martina', 'De']"
703,"{'location': {'lat': 43.8798373, 'lng': 11.0940223}, 'viewport': {'northeast': {'lat': 43.88117807989272, 'lng': 11.09539282989272}, 'southwest': {'lat': 43.87847842010728, 'lng': 11.09269317010728}}}",Pizzeria Burger Time,ChIJgR2OKED2KhMRgWHvRoBDxbc,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Banchelli, 65, Prato","43.879837,11.094022","['Julie', 'Van', 'Den', 'Neste', 'Misha', 'Strunin', 'Consolato', 'Mercuri', 'Massimo', 'Chielli', 'Paolo', 'Mattioli']"
704,"{'location': {'lat': 43.882029, 'lng': 11.094735}, 'viewport': {'northeast': {'lat': 43.88337092989271, 'lng': 11.09609862989272}, 'southwest': {'lat': 43.88067127010727, 'lng': 11.09339897010728}}}",Pizland,ChIJXfbfikH2KhMRHR5XbGHXWvE,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Gelsomino, 7, Prato","43.882029,11.094735","['Erica', 'Trask', 'Grace', 'Arruda', 'Noga', 'Naor', 'Leah', 'Walker', 'Jordan', 'Zimmitti']"
705,"{'location': {'lat': 43.8840288, 'lng': 11.0975567}, 'viewport': {'northeast': {'lat': 43.88536897989272, 'lng': 11.09885552989272}, 'southwest': {'lat': 43.88266932010728, 'lng': 11.09615587010728}}}",Crazy Pizza Serraglio,ChIJx1n6ukP2KhMR3RxB6mB567k,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via del Serraglio, 80-82, Prato","43.884029,11.097557","['Ana', 'Čeović', 'Sheena', 'Bassett', 'Giovanni', 'Bonaiuti', 'Elisa', 'Bruno', 'Marco', 'Marziali']"
706,"{'location': {'lat': 43.8734286, 'lng': 11.1013811}, 'viewport': {'northeast': {'lat': 43.87488397989272, 'lng': 11.10251657989272}, 'southwest': {'lat': 43.87218432010728, 'lng': 11.09981692010728}}}",Ristorante Pizzeria Fancy King,ChIJabCXFDn2KhMRcKiBp5bmP-0,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giuseppe Valentini, 21, Prato","43.873429,11.101381","['goga', 'suladze', '云锦', 'Oliviero', 'Gironi', 'Francesco', 'Petracchi', 'Gabriel', 'Ariza']"
707,"{'location': {'lat': 43.8801352, 'lng': 11.1010491}, 'viewport': {'northeast': {'lat': 43.88151442989272, 'lng': 11.10238382989272}, 'southwest': {'lat': 43.87881477010728, 'lng': 11.09968417010728}}}",Ristorante Pizzeria King,ChIJaSyD50b2KhMREvjck-eJnik,3.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giuseppe Garibaldi, 148, Prato","43.880135,11.101049","['New', 'year', 'Moemai', 'Smita', 'Chakraborty', 'Bob', 'Koutsky', '云锦', 'Margan', 'Kanyaka']"
708,"{'location': {'lat': 43.8788667, 'lng': 11.1074692}, 'viewport': {'northeast': {'lat': 43.88027917989272, 'lng': 11.10891367989272}, 'southwest': {'lat': 43.87757952010728, 'lng': 11.10621402010728}}}",Ristorante Pizzeria Pieroni,ChIJX2EH-Uj2KhMRq55Tdu0GEQU,4.0,"['cafe', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']","Piazza stazione, Via Bruno Buozzi, 4, Prato","43.878867,11.107469","['isaac', 'gori', 'Alessandra', 'Facchini', 'Fabio', 'Barni', 'Gianluca', 'Luisi', 'Simona', 'Bologna']"
709,"{'location': {'lat': 43.8889065, 'lng': 11.089348}, 'viewport': {'northeast': {'lat': 43.89022882989273, 'lng': 11.09065777989272}, 'southwest': {'lat': 43.88752917010729, 'lng': 11.08795812010728}}}",Pizzeria Pulcinella,ChIJ4-iIE2b2KhMR9SBAxtXkRsA,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Filippo Strozzi, 224, Prato","43.888906,11.089348","['Giacinta', 'Trotta', 'Sandra', 'giacomo', 'perrina', 'nicola', 'di', 'martino', 'Massimo', 'Magazzini']"
710,"{'location': {'lat': 43.8791503, 'lng': 11.0966331}, 'viewport': {'northeast': {'lat': 43.88050717989272, 'lng': 11.09796202989272}, 'southwest': {'lat': 43.87780752010728, 'lng': 11.09526237010728}}}",Francescaioli,ChIJBSwlaN1eKhMRKHiiVH221oI,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","d'Assisi, Piazza S. Francesco, 8/a, Prato","43.879150,11.096633","['Erica', 'Trask', 'Ryan', 'Zdenek', 'Sandra', 'Martin', 'Dahinten', 'Misha', 'Strunin']"
711,"{'location': {'lat': 43.88106399999999, 'lng': 11.101551}, 'viewport': {'northeast': {'lat': 43.88239192989272, 'lng': 11.10286442989272}, 'southwest': {'lat': 43.87969227010727, 'lng': 11.10016477010728}}}",Ristorante Doors Prato,ChIJW0hOl0b2KhMRRiubFHuJOGM,4.2,"['meal_delivery', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Piazza Mercatale, 86, Prato","43.881064,11.101551","['Richard', 'Thomas', 'Kisogloo', 'Sandip', 'Dagli', 'Margan', 'Kanyaka', '云锦', 'Arianna', 'Bellosti']"
712,"{'location': {'lat': 43.88153, 'lng': 11.0966594}, 'viewport': {'northeast': {'lat': 43.88290412989272, 'lng': 11.09802452989272}, 'southwest': {'lat': 43.88020447010727, 'lng': 11.09532487010728}}}",8 Lanterne Blu,ChIJs0OMdUH2KhMREy3XDBzp9f8,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Vicolo degli Arrigoni, 4, Prato","43.881530,11.096659","['Laurent', 'Dellere', 'Filena', 'Maglione', 'Massimo', 'Mollo', 'Davi', 'Cucinelli', 'alessandro', 'melani']"
713,"{'location': {'lat': 43.8872536, 'lng': 11.1005117}, 'viewport': {'northeast': {'lat': 43.88856712989272, 'lng': 11.10200232989272}, 'southwest': {'lat': 43.88586747010728, 'lng': 11.09930267010728}}}",Don Chisciotte Galilei,ChIJGevSOFv2KhMRkf91EWlSqiM,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Viale Galileo Galilei, 21, Prato","43.887254,11.100512","['Fabio', 'Corsi', 'Pablo', 'Ramírez', 'E', 'ElisaY', 'Clau', 'Gale', 'Cinzia', 'Groppi']"
714,"{'location': {'lat': 43.8775286, 'lng': 11.0914638}, 'viewport': {'northeast': {'lat': 43.87884812989272, 'lng': 11.09277482989272}, 'southwest': {'lat': 43.87614847010727, 'lng': 11.09007517010728}}}",Nomad pizzeria birreria,ChIJT9tTJBX2KhMR-xcxtWDB2Ic,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giovacchino Carradori, 52, Prato","43.877529,11.091464","['Barbara', 'Oriolo', 'Ale', 'Apples', 'Cinzia', 'Del', 'Ministro', 'Gianluca', 'Filippone', 'Chiara']"
715,"{'location': {'lat': 43.8806595, 'lng': 11.1006581}, 'viewport': {'northeast': {'lat': 43.88203507989272, 'lng': 11.10209777989272}, 'southwest': {'lat': 43.87933542010727, 'lng': 11.09939812010728}}}",Pizzeria il Coccodrillo Prato,ChIJ2_N680b2KhMRxVR3xzRVzec,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza Mercatale, 13, Prato","43.880660,11.100658","['云锦', 'MARIKA', 'FIORENZOLI', 'Luca', 'Giulia', 'Santi', 'Riccardo', 'Tollon', 'Marcel', 'Grecucci']"
716,"{'location': {'lat': 43.8809, 'lng': 11.0960948}, 'viewport': {'northeast': {'lat': 43.88223532989272, 'lng': 11.09742987989272}, 'southwest': {'lat': 43.87953567010727, 'lng': 11.09473022010728}}}",Da Tommi - Ridammi Un Bacino,ChIJe8wBpUH2KhMRmUgp1AyonbI,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","11, Via Cesare Guasti, Prato","43.880900,11.096095","['Maddalena', 'Olivia', 'Todarello', 'Stefano', 'Savorelli', 'Giovanni', 'Bonaiuti', 'Giuseppe', 'Apruzzese']"
717,"{'location': {'lat': 43.879469, 'lng': 11.097815}, 'viewport': {'northeast': {'lat': 43.88075947989272, 'lng': 11.09927712989272}, 'southwest': {'lat': 43.87805982010728, 'lng': 11.09657747010728}}}",Il Dek Italian Bistrot,ChIJ2TYtDeL2KhMRhvNNNk7H3ds,3.5,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']","Piazza Santa Maria delle Carceri, 1, Prato","43.879469,11.097815","['Eduardo', 'Villanueva', 'Adam', 'J.', 'Hakon', 'Viker', 'Chris', 'Hayes', '云锦']"
718,"{'location': {'lat': 43.87159, 'lng': 11.0922192}, 'viewport': {'northeast': {'lat': 43.87296312989271, 'lng': 11.09350407989272}, 'southwest': {'lat': 43.87026347010726, 'lng': 11.09080442010728}}}",Ristorante Pizzeria Cocco d'oro,ChIJow6VSBb2KhMR18Ay4oFJuqo,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Ferrara, 13/15, Prato","43.871590,11.092219","['Sandra', 'Raggioli', 'filippo', 'gangi', 'Davide', 'Biagini', 'paolo', 'guerrini', 'Cinzia', 'Viola']"
719,"{'location': {'lat': 43.88178569999999, 'lng': 11.1003009}, 'viewport': {'northeast': {'lat': 43.88306362989272, 'lng': 11.10171372989272}, 'southwest': {'lat': 43.88036397010728, 'lng': 11.09901407010728}}}",Antiche volte,ChIJFcDapUb2KhMRiMgA9Qay9k0,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza Mercatale, 38, Prato","43.881786,11.100301","['Attila', 'Nagy', 'Laura', 'Eva', 'Napolitano', 'Alessio', 'Civinini', 'Tiziana', 'Felaco', 'emanuele', 'di', 'paolo']"
